Window_ID,Status,Modulation,Confidence
0,BUSY,QAM64,1.0
1,BUSY,QAM64,1.0
2,BUSY,QAM64,1.0
3,BUSY,QAM64,1.0
4,BUSY,QAM64,1.0
5,BUSY,QAM64,1.0
6,BUSY,QAM64,1.0
7,BUSY,QAM64,1.0
8,BUSY,QAM64,1.0
9,BUSY,QAM64,1.0
10,BUSY,QAM64,1.0
11,BUSY,QAM64,1.0
12,BUSY,QAM64,1.0
13,BUSY,QAM64,1.0
14,BUSY,QAM64,1.0
15,BUSY,QAM64,1.0
16,BUSY,QAM64,1.0
17,BUSY,QAM64,1.0
18,BUSY,QAM64,1.0
19,BUSY,QAM64,1.0
20,BUSY,QAM64,1.0
21,BUSY,QAM64,1.0
22,BUSY,QAM64,1.0
23,BUSY,QAM64,1.0
24,BUSY,QAM64,1.0
25,BUSY,QAM64,1.0
26,BUSY,QAM64,1.0
27,BUSY,QAM64,1.0
28,BUSY,QAM64,1.0
29,BUSY,QAM64,1.0
30,BUSY,QAM64,1.0
31,BUSY,QAM64,1.0
32,BUSY,QAM64,1.0
33,BUSY,QAM64,1.0
34,BUSY,QAM64,1.0
35,BUSY,QAM64,1.0
36,BUSY,QAM64,1.0
37,BUSY,QAM64,1.0
38,BUSY,QAM64,1.0
39,BUSY,QAM64,1.0
40,BUSY,QAM64,1.0
41,BUSY,QAM64,1.0
42,BUSY,QAM64,1.0
43,BUSY,QAM64,1.0
44,BUSY,QAM64,1.0
45,BUSY,QAM64,1.0
46,BUSY,QAM64,1.0
47,BUSY,QAM64,1.0
48,BUSY,QAM64,1.0
49,BUSY,QAM64,1.0
50,BUSY,QAM64,1.0
51,BUSY,QAM64,1.0
52,BUSY,QAM64,1.0
53,BUSY,QAM64,1.0
54,BUSY,QAM64,1.0
55,BUSY,QAM64,1.0
56,BUSY,QAM64,1.0
57,BUSY,QAM64,1.0
58,BUSY,QAM64,1.0
59,BUSY,QAM64,1.0
60,BUSY,QAM64,1.0
61,BUSY,QAM64,1.0
62,BUSY,QAM64,1.0
63,BUSY,QAM64,1.0
64,BUSY,QAM64,1.0
65,BUSY,QAM64,1.0
66,BUSY,QAM64,1.0
67,BUSY,QAM64,1.0
68,BUSY,QAM64,1.0
69,BUSY,QAM64,1.0
70,BUSY,QAM64,1.0
71,BUSY,QAM64,1.0
72,BUSY,QAM64,1.0
73,BUSY,QAM64,1.0
74,BUSY,QAM64,1.0
75,BUSY,QAM64,1.0
76,BUSY,QAM64,1.0
77,BUSY,QAM64,1.0
78,BUSY,QAM64,1.0
79,BUSY,QAM64,1.0
80,BUSY,QAM64,1.0
81,BUSY,QAM64,1.0
82,BUSY,QAM64,1.0
83,BUSY,QAM64,1.0
84,BUSY,QAM64,1.0
85,BUSY,QAM64,1.0
86,BUSY,QAM64,1.0
87,BUSY,QAM64,1.0
88,BUSY,QAM64,1.0
89,BUSY,QAM64,1.0
90,BUSY,QAM64,1.0
91,BUSY,QAM64,1.0
92,BUSY,QAM64,1.0
93,BUSY,QAM64,1.0
94,BUSY,QAM64,1.0
95,BUSY,QAM64,1.0
96,BUSY,QAM64,1.0
97,BUSY,QAM64,1.0
98,BUSY,QAM64,1.0
99,BUSY,QAM64,1.0
100,BUSY,QAM64,1.0
101,BUSY,QAM64,1.0
102,BUSY,QAM64,1.0
103,BUSY,QAM64,1.0
104,BUSY,QAM64,1.0
105,BUSY,QAM64,1.0
106,BUSY,QAM64,1.0
107,BUSY,QAM64,1.0
108,BUSY,QAM64,1.0
109,BUSY,QAM64,1.0
110,BUSY,QAM64,1.0
111,BUSY,QAM64,1.0
112,BUSY,QAM64,1.0
113,BUSY,QAM64,1.0
114,BUSY,QAM64,1.0
115,BUSY,QAM64,1.0
116,BUSY,QAM64,1.0
117,BUSY,QAM64,1.0
118,BUSY,QAM64,1.0
119,BUSY,QAM64,1.0
120,BUSY,QAM64,1.0
121,BUSY,QAM64,1.0
122,BUSY,QAM64,1.0
123,BUSY,QAM64,1.0
124,BUSY,QAM64,1.0
125,BUSY,QAM64,1.0
126,BUSY,QAM64,1.0
127,BUSY,QAM64,1.0
128,BUSY,QAM64,1.0
129,BUSY,QAM64,1.0
130,BUSY,QAM64,1.0
131,BUSY,QAM64,1.0
132,BUSY,QAM64,1.0
133,BUSY,QAM64,1.0
134,BUSY,QAM64,1.0
135,BUSY,QAM64,1.0
136,BUSY,QAM64,1.0
137,BUSY,QAM64,1.0
138,BUSY,QAM64,1.0
139,BUSY,QAM64,1.0
140,BUSY,QAM64,1.0
141,BUSY,QAM64,1.0
142,BUSY,QAM64,1.0
143,BUSY,QAM64,1.0
144,BUSY,QAM64,1.0
145,BUSY,QAM64,1.0
146,BUSY,QAM64,1.0
147,BUSY,QAM64,1.0
148,BUSY,QAM64,1.0
149,BUSY,QAM64,1.0
150,BUSY,QAM64,1.0
151,BUSY,QAM64,1.0
152,BUSY,QAM64,1.0
153,BUSY,QAM64,1.0
154,BUSY,QAM64,1.0
155,BUSY,QAM64,1.0
156,BUSY,QAM64,1.0
157,BUSY,QAM64,1.0
158,BUSY,QAM64,1.0
159,BUSY,QAM64,1.0
160,BUSY,QAM64,1.0
161,BUSY,QAM64,1.0
162,BUSY,QAM64,1.0
163,BUSY,QAM64,1.0
164,BUSY,QAM64,1.0
165,BUSY,QAM64,1.0
166,BUSY,QAM64,1.0
167,BUSY,QAM64,1.0
168,BUSY,QAM64,1.0
169,BUSY,QAM64,1.0
170,BUSY,QAM64,1.0
171,BUSY,QAM64,1.0
172,BUSY,QAM64,1.0
173,BUSY,QAM64,1.0
174,BUSY,QAM64,1.0
175,BUSY,QAM64,1.0
176,BUSY,QAM64,1.0
177,BUSY,QAM64,1.0
178,BUSY,QAM64,1.0
179,BUSY,QAM64,1.0
180,BUSY,QAM64,1.0
181,BUSY,QAM64,1.0
182,BUSY,QAM64,1.0
183,BUSY,QAM64,1.0
184,BUSY,QAM64,1.0
185,BUSY,QAM64,1.0
186,BUSY,QAM64,1.0
187,BUSY,QAM64,1.0
188,BUSY,QAM64,1.0
189,BUSY,QAM64,1.0
190,BUSY,QAM64,1.0
191,BUSY,QAM64,1.0
192,BUSY,QAM64,1.0
193,BUSY,QAM64,1.0
194,BUSY,QAM64,1.0
195,BUSY,QAM64,1.0
196,BUSY,QAM64,1.0
197,BUSY,QAM64,1.0
198,BUSY,QAM64,1.0
199,BUSY,QAM64,1.0
200,BUSY,QAM64,1.0
201,BUSY,QAM64,1.0
202,BUSY,QAM64,1.0
203,BUSY,QAM64,1.0
204,BUSY,QAM64,1.0
205,BUSY,QAM64,1.0
206,BUSY,QAM64,1.0
207,BUSY,QAM64,1.0
208,BUSY,QAM64,1.0
209,BUSY,QAM64,1.0
210,BUSY,QAM64,1.0
211,BUSY,QAM64,1.0
212,BUSY,QAM64,1.0
213,BUSY,QAM64,1.0
214,BUSY,QAM64,1.0
215,BUSY,QAM64,1.0
216,BUSY,QAM64,1.0
217,BUSY,QAM64,1.0
218,BUSY,QAM64,1.0
219,BUSY,QAM64,1.0
220,BUSY,QAM64,1.0
221,BUSY,QAM64,1.0
222,BUSY,QAM64,1.0
223,BUSY,QAM64,1.0
224,BUSY,QAM64,1.0
225,BUSY,QAM64,1.0
226,BUSY,QAM64,1.0
227,BUSY,QAM64,1.0
228,BUSY,QAM64,1.0
229,BUSY,QAM64,1.0
230,BUSY,QAM64,1.0
231,BUSY,QAM64,1.0
232,BUSY,QAM64,1.0
233,BUSY,QAM64,1.0
234,BUSY,QAM64,1.0
235,BUSY,QAM64,1.0
236,BUSY,QAM64,1.0
237,BUSY,QAM64,1.0
238,BUSY,QAM64,1.0
239,BUSY,QAM64,1.0
240,BUSY,QAM64,1.0
241,BUSY,QAM64,1.0
242,BUSY,QAM64,1.0
243,BUSY,QAM64,1.0
244,BUSY,QAM64,1.0
245,BUSY,QAM64,1.0
246,BUSY,QAM64,1.0
247,BUSY,QAM64,1.0
248,BUSY,QAM64,1.0
249,BUSY,QAM64,1.0
250,BUSY,QAM64,1.0
251,BUSY,QAM64,1.0
252,BUSY,QAM64,1.0
253,BUSY,QAM64,1.0
254,BUSY,QAM64,1.0
255,BUSY,QAM64,1.0
256,BUSY,QAM64,1.0
257,BUSY,QAM64,1.0
258,BUSY,QAM64,1.0
259,BUSY,QAM64,1.0
260,BUSY,QAM64,1.0
261,BUSY,QAM64,1.0
262,BUSY,QAM64,1.0
263,BUSY,QAM64,1.0
264,BUSY,QAM64,1.0
265,BUSY,QAM64,1.0
266,BUSY,QAM64,1.0
267,BUSY,QAM64,1.0
268,BUSY,QAM64,1.0
269,BUSY,QAM64,1.0
270,BUSY,QAM64,1.0
271,BUSY,QAM64,1.0
272,BUSY,QAM64,1.0
273,BUSY,QAM64,1.0
274,BUSY,QAM64,1.0
275,BUSY,QAM64,1.0
276,BUSY,QAM64,1.0
277,BUSY,QAM64,1.0
278,BUSY,QAM64,1.0
279,BUSY,QAM64,1.0
280,BUSY,QAM64,1.0
281,BUSY,QAM64,1.0
282,BUSY,QAM64,1.0
283,BUSY,QAM64,1.0
284,BUSY,QAM64,1.0
285,BUSY,QAM64,1.0
286,BUSY,QAM64,1.0
287,BUSY,QAM64,1.0
288,BUSY,QAM64,1.0
289,BUSY,QAM64,1.0
290,BUSY,QAM64,1.0
291,BUSY,QAM64,1.0
292,BUSY,QAM64,1.0
293,BUSY,QAM64,1.0
294,BUSY,QAM64,1.0
295,BUSY,QAM64,1.0
296,BUSY,QAM64,1.0
297,BUSY,QAM64,1.0
298,BUSY,QAM64,1.0
299,BUSY,QAM64,1.0
300,BUSY,QAM64,1.0
301,BUSY,QAM64,1.0
302,BUSY,QAM64,1.0
303,BUSY,QAM64,1.0
304,BUSY,QAM64,1.0
305,BUSY,QAM64,1.0
306,BUSY,QAM64,1.0
307,BUSY,QAM64,1.0
308,BUSY,QAM64,1.0
309,BUSY,QAM64,1.0
310,BUSY,QAM64,1.0
311,BUSY,QAM64,1.0
312,BUSY,QAM64,1.0
313,BUSY,QAM64,1.0
314,BUSY,QAM64,1.0
315,BUSY,QAM64,1.0
316,BUSY,QAM64,1.0
317,BUSY,QAM64,1.0
318,BUSY,QAM64,1.0
319,BUSY,QAM64,1.0
320,BUSY,QAM64,1.0
321,BUSY,QAM64,1.0
322,BUSY,QAM64,1.0
323,BUSY,QAM64,1.0
324,BUSY,QAM64,1.0
325,BUSY,QAM64,1.0
326,BUSY,QAM64,1.0
327,BUSY,QAM64,1.0
328,BUSY,QAM64,1.0
329,BUSY,QAM64,1.0
330,BUSY,QAM64,1.0
331,BUSY,QAM64,1.0
332,BUSY,QAM64,1.0
333,BUSY,QAM64,1.0
334,BUSY,QAM64,1.0
335,BUSY,QAM64,1.0
336,BUSY,QAM64,1.0
337,BUSY,QAM64,1.0
338,BUSY,QAM64,1.0
339,BUSY,QAM64,1.0
340,BUSY,QAM64,1.0
341,BUSY,QAM64,1.0
342,BUSY,QAM64,1.0
343,BUSY,QAM64,1.0
344,BUSY,QAM64,1.0
345,BUSY,QAM64,1.0
346,BUSY,QAM64,1.0
347,BUSY,QAM64,1.0
348,BUSY,QAM64,1.0
349,BUSY,QAM64,1.0
350,BUSY,QAM64,1.0
351,BUSY,QAM64,1.0
352,BUSY,QAM64,1.0
353,BUSY,QAM64,1.0
354,BUSY,QAM64,1.0
355,BUSY,QAM64,1.0
356,BUSY,QAM64,1.0
357,BUSY,QAM64,1.0
358,BUSY,QAM64,1.0
359,BUSY,QAM64,1.0
360,BUSY,QAM64,1.0
361,BUSY,QAM64,1.0
362,BUSY,QAM64,1.0
363,BUSY,QAM64,1.0
364,BUSY,QAM64,1.0
365,BUSY,QAM64,1.0
366,BUSY,QAM64,1.0
367,BUSY,QAM64,1.0
368,BUSY,QAM64,1.0
369,BUSY,QAM64,1.0
370,BUSY,QAM64,1.0
371,BUSY,QAM64,1.0
372,BUSY,QAM64,1.0
373,BUSY,QAM64,1.0
374,BUSY,QAM64,1.0
375,BUSY,QAM64,1.0
376,BUSY,QAM64,1.0
377,BUSY,QAM64,1.0
378,BUSY,QAM64,1.0
379,BUSY,QAM64,1.0
380,BUSY,QAM64,1.0
381,BUSY,QAM64,1.0
382,BUSY,QAM64,1.0
383,BUSY,QAM64,1.0
384,BUSY,QAM64,1.0
385,BUSY,QAM64,1.0
386,BUSY,QAM64,1.0
387,BUSY,QAM64,1.0
388,BUSY,QAM64,1.0
389,BUSY,QAM64,1.0
390,BUSY,QAM64,1.0
391,BUSY,QAM64,1.0
392,BUSY,QAM64,1.0
393,BUSY,QAM64,1.0
394,BUSY,QAM64,1.0
395,BUSY,QAM64,1.0
396,BUSY,QAM64,1.0
397,BUSY,QAM64,1.0
398,BUSY,QAM64,1.0
399,BUSY,QAM64,1.0
400,BUSY,QAM64,1.0
401,BUSY,QAM64,1.0
402,BUSY,QAM64,1.0
403,BUSY,QAM64,1.0
404,BUSY,QAM64,1.0
405,BUSY,QAM64,1.0
406,BUSY,QAM64,1.0
407,BUSY,QAM64,1.0
408,BUSY,QAM64,1.0
409,BUSY,QAM64,1.0
410,BUSY,QAM64,1.0
411,BUSY,QAM64,1.0
412,BUSY,QAM64,1.0
413,BUSY,QAM64,1.0
414,BUSY,QAM64,1.0
415,BUSY,QAM64,1.0
416,BUSY,QAM64,1.0
417,BUSY,QAM64,1.0
418,BUSY,QAM64,1.0
419,BUSY,QAM64,1.0
420,BUSY,QAM64,1.0
421,BUSY,QAM64,1.0
422,BUSY,QAM64,1.0
423,BUSY,QAM64,1.0
424,BUSY,QAM64,1.0
425,BUSY,QAM64,1.0
426,BUSY,QAM64,1.0
427,BUSY,QAM64,1.0
428,BUSY,QAM64,1.0
429,BUSY,QAM64,1.0
430,BUSY,QAM64,1.0
431,BUSY,QAM64,1.0
432,BUSY,QAM64,1.0
433,BUSY,QAM64,1.0
434,BUSY,QAM64,1.0
435,BUSY,QAM64,1.0
436,BUSY,QAM64,1.0
437,BUSY,QAM64,1.0
438,BUSY,QAM64,1.0
439,BUSY,QAM64,1.0
440,BUSY,QAM64,1.0
441,BUSY,QAM64,1.0
442,BUSY,QAM64,1.0
443,BUSY,QAM64,1.0
444,BUSY,QAM64,1.0
445,BUSY,QAM64,1.0
446,BUSY,QAM64,1.0
447,BUSY,QAM64,1.0
448,BUSY,QAM64,1.0
449,BUSY,QAM64,1.0
450,BUSY,QAM64,1.0
451,BUSY,QAM64,1.0
452,BUSY,QAM64,1.0
453,BUSY,QAM64,1.0
454,BUSY,QAM64,1.0
455,BUSY,QAM64,1.0
456,BUSY,QAM64,1.0
457,BUSY,QAM64,1.0
458,BUSY,QAM64,1.0
459,BUSY,QAM64,1.0
460,BUSY,QAM64,1.0
461,BUSY,QAM64,1.0
462,BUSY,QAM64,1.0
463,BUSY,QAM64,1.0
464,BUSY,QAM64,1.0
465,BUSY,QAM64,1.0
466,BUSY,QAM64,1.0
467,BUSY,QAM64,1.0
468,BUSY,QAM64,1.0
469,BUSY,QAM64,1.0
470,BUSY,QAM64,1.0
471,BUSY,QAM64,1.0
472,BUSY,QAM64,1.0
473,BUSY,QAM64,1.0
474,BUSY,QAM64,1.0
475,BUSY,QAM64,1.0
476,BUSY,QAM64,1.0
477,BUSY,QAM64,1.0
478,BUSY,QAM64,1.0
479,BUSY,QAM64,1.0
480,BUSY,QAM64,1.0
481,BUSY,QAM64,1.0
482,BUSY,QAM64,1.0
483,BUSY,QAM64,1.0
484,BUSY,QAM64,1.0
485,BUSY,QAM64,1.0
486,BUSY,QAM64,1.0
487,BUSY,QAM64,1.0
488,BUSY,QAM64,1.0
489,BUSY,QAM64,1.0
490,BUSY,QAM64,1.0
491,BUSY,QAM64,1.0
492,BUSY,QAM64,1.0
493,BUSY,QAM64,1.0
494,BUSY,QAM64,1.0
495,BUSY,QAM64,1.0
496,BUSY,QAM64,1.0
497,BUSY,QAM64,1.0
498,BUSY,QAM64,1.0
499,BUSY,QAM64,1.0
500,BUSY,QAM64,1.0
501,BUSY,QAM64,1.0
502,BUSY,QAM64,1.0
503,BUSY,QAM64,1.0
504,BUSY,QAM64,1.0
505,BUSY,QAM64,1.0
506,BUSY,QAM64,1.0
507,BUSY,QAM64,1.0
508,BUSY,QAM64,1.0
509,BUSY,QAM64,1.0
510,BUSY,QAM64,1.0
511,BUSY,QAM64,1.0
512,BUSY,QAM64,1.0
513,BUSY,QAM64,1.0
514,BUSY,QAM64,1.0
515,BUSY,QAM64,1.0
516,BUSY,QAM64,1.0
517,BUSY,QAM64,1.0
518,BUSY,QAM64,1.0
519,BUSY,QAM64,1.0
520,BUSY,QAM64,1.0
521,BUSY,QAM64,1.0
522,BUSY,QAM64,1.0
523,BUSY,QAM64,1.0
524,BUSY,QAM64,1.0
525,BUSY,QAM64,1.0
526,BUSY,QAM64,1.0
527,BUSY,QAM64,1.0
528,BUSY,QAM64,1.0
529,BUSY,QAM64,1.0
530,BUSY,QAM64,1.0
531,BUSY,QAM64,1.0
532,BUSY,QAM64,1.0
533,BUSY,QAM64,1.0
534,BUSY,QAM64,1.0
535,BUSY,QAM64,1.0
536,BUSY,QAM64,1.0
537,BUSY,QAM64,1.0
538,BUSY,QAM64,1.0
539,BUSY,QAM64,1.0
540,BUSY,QAM64,1.0
541,BUSY,QAM64,1.0
542,BUSY,QAM64,1.0
543,BUSY,QAM64,1.0
544,BUSY,QAM64,1.0
545,BUSY,QAM64,1.0
546,BUSY,QAM64,1.0
547,BUSY,QAM64,1.0
548,BUSY,QAM64,1.0
549,BUSY,QAM64,1.0
550,BUSY,QAM64,1.0
551,BUSY,QAM64,1.0
552,BUSY,QAM64,1.0
553,BUSY,QAM64,1.0
554,BUSY,QAM64,1.0
555,BUSY,QAM64,1.0
556,BUSY,QAM64,1.0
557,BUSY,QAM64,1.0
558,BUSY,QAM64,1.0
559,BUSY,QAM64,1.0
560,BUSY,QAM64,1.0
561,BUSY,QAM64,1.0
562,BUSY,QAM64,1.0
563,BUSY,QAM64,1.0
564,BUSY,QAM64,1.0
565,BUSY,QAM64,1.0
566,BUSY,QAM64,1.0
567,BUSY,QAM64,1.0
568,BUSY,QAM64,1.0
569,BUSY,QAM64,1.0
570,BUSY,QAM64,1.0
571,BUSY,QAM64,1.0
572,BUSY,QAM64,1.0
573,BUSY,QAM64,1.0
574,BUSY,QAM64,1.0
575,BUSY,QAM64,1.0
576,BUSY,QAM64,1.0
577,BUSY,QAM64,1.0
578,BUSY,QAM64,1.0
579,BUSY,QAM64,1.0
580,BUSY,QAM64,1.0
581,BUSY,QAM64,1.0
582,BUSY,QAM64,1.0
583,BUSY,QAM64,1.0
584,BUSY,QAM64,1.0
585,BUSY,QAM64,1.0
586,BUSY,QAM64,1.0
587,BUSY,QAM64,1.0
588,BUSY,QAM64,1.0
589,BUSY,QAM64,1.0
590,BUSY,QAM64,1.0
591,BUSY,QAM64,1.0
592,BUSY,QAM64,1.0
593,BUSY,QAM64,1.0
594,BUSY,QAM64,1.0
595,BUSY,QAM64,1.0
596,BUSY,QAM64,1.0
597,BUSY,QAM64,1.0
598,BUSY,QAM64,1.0
599,BUSY,QAM64,1.0
600,BUSY,QAM64,1.0
601,BUSY,QAM64,1.0
602,BUSY,QAM64,1.0
603,BUSY,QAM64,1.0
604,BUSY,QAM64,1.0
605,BUSY,QAM64,1.0
606,BUSY,QAM64,1.0
607,BUSY,QAM64,1.0
608,BUSY,QAM64,1.0
609,BUSY,QAM64,1.0
610,BUSY,QAM64,1.0
611,BUSY,QAM64,1.0
612,BUSY,QAM64,1.0
613,BUSY,QAM64,1.0
614,BUSY,QAM64,1.0
615,BUSY,QAM64,1.0
616,BUSY,QAM64,1.0
617,BUSY,QAM64,1.0
618,BUSY,QAM64,1.0
619,BUSY,QAM64,1.0
620,BUSY,QAM64,1.0
621,BUSY,QAM64,1.0
622,BUSY,QAM64,1.0
623,BUSY,QAM64,1.0
624,BUSY,QAM64,1.0
625,BUSY,QAM64,1.0
626,BUSY,QAM64,1.0
627,BUSY,QAM64,1.0
628,BUSY,QAM64,1.0
629,BUSY,QAM64,1.0
630,BUSY,QAM64,1.0
631,BUSY,QAM64,1.0
632,BUSY,QAM64,1.0
633,BUSY,QAM64,1.0
634,BUSY,QAM64,1.0
635,BUSY,QAM64,1.0
636,BUSY,QAM64,1.0
637,BUSY,QAM64,1.0
638,BUSY,QAM64,1.0
639,BUSY,QAM64,1.0
640,BUSY,QAM64,1.0
641,BUSY,QAM64,1.0
642,BUSY,QAM64,1.0
643,BUSY,QAM64,1.0
644,BUSY,QAM64,1.0
645,BUSY,QAM64,1.0
646,BUSY,QAM64,1.0
647,BUSY,QAM64,1.0
648,BUSY,QAM64,1.0
649,BUSY,QAM64,1.0
650,BUSY,QAM64,1.0
651,BUSY,QAM64,1.0
652,BUSY,QAM64,1.0
653,BUSY,QAM64,1.0
654,BUSY,QAM64,1.0
655,BUSY,QAM64,1.0
656,BUSY,QAM64,1.0
657,BUSY,QAM64,1.0
658,BUSY,QAM64,1.0
659,BUSY,QAM64,1.0
660,BUSY,QAM64,1.0
661,BUSY,QAM64,1.0
662,BUSY,QAM64,1.0
663,BUSY,QAM64,1.0
664,BUSY,QAM64,1.0
665,BUSY,QAM64,1.0
666,BUSY,QAM64,1.0
667,BUSY,QAM64,1.0
668,BUSY,QAM64,1.0
669,BUSY,QAM64,1.0
670,BUSY,QAM64,1.0
671,BUSY,QAM64,1.0
672,BUSY,QAM64,1.0
673,BUSY,QAM64,1.0
674,BUSY,QAM64,1.0
675,BUSY,QAM64,1.0
676,BUSY,QAM64,1.0
677,BUSY,QAM64,1.0
678,BUSY,QAM64,1.0
679,BUSY,QAM64,1.0
680,BUSY,QAM64,1.0
681,BUSY,QAM64,1.0
682,BUSY,QAM64,1.0
683,BUSY,QAM64,1.0
684,BUSY,QAM64,1.0
685,BUSY,QAM64,1.0
686,BUSY,QAM64,1.0
687,BUSY,QAM64,1.0
688,BUSY,QAM64,1.0
689,BUSY,QAM64,1.0
690,BUSY,QAM64,1.0
691,BUSY,QAM64,1.0
692,BUSY,QAM64,1.0
693,BUSY,QAM64,1.0
694,BUSY,QAM64,1.0
695,BUSY,QAM64,1.0
696,BUSY,QAM64,1.0
697,BUSY,QAM64,1.0
698,BUSY,QAM64,1.0
699,BUSY,QAM64,1.0
700,BUSY,QAM64,1.0
701,BUSY,QAM64,1.0
702,BUSY,QAM64,1.0
703,BUSY,QAM64,1.0
704,BUSY,QAM64,1.0
705,BUSY,QAM64,1.0
706,BUSY,QAM64,1.0
707,BUSY,QAM64,1.0
708,BUSY,QAM64,1.0
709,BUSY,QAM64,1.0
710,BUSY,QAM64,1.0
711,BUSY,QAM64,1.0
712,BUSY,QAM64,1.0
713,BUSY,QAM64,1.0
714,BUSY,QAM64,1.0
715,BUSY,QAM64,1.0
716,BUSY,QAM64,1.0
717,BUSY,QAM64,1.0
718,BUSY,QAM64,1.0
719,BUSY,QAM64,1.0
720,BUSY,QAM64,1.0
721,BUSY,QAM64,1.0
722,BUSY,QAM64,1.0
723,BUSY,QAM64,1.0
724,BUSY,QAM64,1.0
725,BUSY,QAM64,1.0
726,BUSY,QAM64,1.0
727,BUSY,QAM64,1.0
728,BUSY,QAM64,1.0
729,BUSY,QAM64,1.0
730,BUSY,QAM64,1.0
731,BUSY,QAM64,1.0
732,BUSY,QAM64,1.0
733,BUSY,QAM64,1.0
734,BUSY,QAM64,1.0
735,BUSY,QAM64,1.0
736,BUSY,QAM64,1.0
737,BUSY,QAM64,1.0
738,BUSY,QAM64,1.0
739,BUSY,QAM64,1.0
740,BUSY,QAM64,1.0
741,BUSY,QAM64,1.0
742,BUSY,QAM64,1.0
743,BUSY,QAM64,1.0
744,BUSY,QAM64,1.0
745,BUSY,QAM64,1.0
746,BUSY,QAM64,1.0
747,BUSY,QAM64,1.0
748,BUSY,QAM64,1.0
749,BUSY,QAM64,1.0
750,BUSY,QAM64,1.0
751,BUSY,QAM64,1.0
752,BUSY,QAM64,1.0
753,BUSY,QAM64,1.0
754,BUSY,QAM64,1.0
755,BUSY,QAM64,1.0
756,BUSY,QAM64,1.0
757,BUSY,QAM64,1.0
758,BUSY,QAM64,1.0
759,BUSY,QAM64,1.0
760,BUSY,QAM64,1.0
761,BUSY,QAM64,1.0
762,BUSY,QAM64,1.0
763,BUSY,QAM64,1.0
764,BUSY,QAM64,1.0
765,BUSY,QAM64,1.0
766,BUSY,QAM64,1.0
767,BUSY,QAM64,1.0
768,BUSY,QAM64,1.0
769,BUSY,QAM64,1.0
770,BUSY,QAM64,1.0
771,BUSY,QAM64,1.0
772,BUSY,QAM64,1.0
773,BUSY,QAM64,1.0
774,BUSY,QAM64,1.0
775,BUSY,QAM64,1.0
776,BUSY,QAM64,1.0
777,BUSY,QAM64,1.0
778,BUSY,QAM64,1.0
779,BUSY,QAM64,1.0
780,BUSY,QAM64,1.0
781,BUSY,QAM64,1.0
782,BUSY,QAM64,1.0
783,BUSY,QAM64,1.0
784,BUSY,QAM64,1.0
785,BUSY,QAM64,1.0
786,BUSY,QAM64,1.0
787,BUSY,QAM64,1.0
788,BUSY,QAM64,1.0
789,BUSY,QAM64,1.0
790,BUSY,QAM64,1.0
791,BUSY,QAM64,1.0
792,BUSY,QAM64,1.0
793,BUSY,QAM64,1.0
794,BUSY,QAM64,1.0
795,BUSY,QAM64,1.0
796,BUSY,QAM64,1.0
797,BUSY,QAM64,1.0
798,BUSY,QAM64,1.0
799,BUSY,QAM64,1.0
800,BUSY,QAM64,1.0
801,BUSY,QAM64,1.0
802,BUSY,QAM64,1.0
803,BUSY,QAM64,1.0
804,BUSY,QAM64,1.0
805,BUSY,QAM64,1.0
806,BUSY,QAM64,1.0
807,BUSY,QAM64,1.0
808,BUSY,QAM64,1.0
809,BUSY,QAM64,1.0
810,BUSY,QAM64,1.0
811,BUSY,QAM64,1.0
812,BUSY,QAM64,1.0
813,BUSY,QAM64,1.0
814,BUSY,QAM64,1.0
815,BUSY,QAM64,1.0
816,BUSY,QAM64,1.0
817,BUSY,QAM64,1.0
818,BUSY,QAM64,1.0
819,BUSY,QAM64,1.0
820,BUSY,QAM64,1.0
821,BUSY,QAM64,1.0
822,BUSY,QAM64,1.0
823,BUSY,QAM64,1.0
824,BUSY,QAM64,1.0
825,BUSY,QAM64,1.0
826,BUSY,QAM64,1.0
827,BUSY,QAM64,1.0
828,BUSY,QAM64,1.0
829,BUSY,QAM64,1.0
830,BUSY,QAM64,1.0
831,BUSY,QAM64,1.0
832,BUSY,QAM64,1.0
833,BUSY,QAM64,1.0
834,BUSY,QAM64,1.0
835,BUSY,QAM64,1.0
836,BUSY,QAM64,1.0
837,BUSY,QAM64,1.0
838,BUSY,QAM64,1.0
839,BUSY,QAM64,1.0
840,BUSY,QAM64,1.0
841,BUSY,QAM64,1.0
842,BUSY,QAM64,1.0
843,BUSY,QAM64,1.0
844,BUSY,QAM64,1.0
845,BUSY,QAM64,1.0
846,BUSY,QAM64,1.0
847,BUSY,QAM64,1.0
848,BUSY,QAM64,1.0
849,BUSY,QAM64,1.0
850,BUSY,QAM64,1.0
851,BUSY,QAM64,1.0
852,BUSY,QAM64,1.0
853,BUSY,QAM64,1.0
854,BUSY,QAM64,1.0
855,BUSY,QAM64,1.0
856,BUSY,QAM64,1.0
857,BUSY,QAM64,1.0
858,BUSY,QAM64,1.0
859,BUSY,QAM64,1.0
860,BUSY,QAM64,1.0
861,BUSY,QAM64,1.0
862,BUSY,QAM64,1.0
863,BUSY,QAM64,1.0
864,BUSY,QAM64,1.0
865,BUSY,QAM64,1.0
866,BUSY,QAM64,1.0
867,BUSY,QAM64,1.0
868,BUSY,QAM64,1.0
869,BUSY,QAM64,1.0
870,BUSY,QAM64,1.0
871,BUSY,QAM64,1.0
872,BUSY,QAM64,1.0
